Date,Time,Open,High,Low,Close,Volume
2025-03-14,16:00,2984.49,2988.43,2982.91,2988.25,8747
2025-03-14,16:15,2988.24,2989.36,2986.78,2987.02,12871
2025-03-14,16:30,2987.02,2989.3,2986.27,2987.6,7692
2025-03-14,16:45,2987.59,2989.91,2987.46,2989.71,8184
2025-03-14,17:00,2989.72,2989.86,2987.58,2989.61,6694
2025-03-14,17:15,2989.6,2990.35,2987.35,2990.0,7108
2025-03-14,17:30,2990.07,2990.28,2987.73,2988.65,6217
2025-03-14,17:45,2988.66,2989.16,2986.33,2986.52,5271
2025-03-14,18:00,2986.53,2986.97,2985.37,2985.49,5257
2025-03-14,18:15,2985.5,2986.52,2984.46,2984.96,5521
2025-03-14,18:30,2984.98,2985.51,2983.63,2984.38,4281
2025-03-14,18:45,2984.38,2985.57,2983.16,2983.38,5234
2025-03-14,19:00,2983.36,2986.02,2982.91,2984.92,4453
2025-03-14,19:15,2984.91,2985.0,2982.69,2984.38,4605
2025-03-14,19:30,2984.35,2984.37,2982.13,2983.16,4712
2025-03-14,19:45,2983.17,2984.1,2982.24,2983.93,5144
2025-03-14,20:00,2983.92,2984.09,2981.72,2983.36,1733
2025-03-14,20:15,2983.35,2983.62,2982.28,2982.87,1110
2025-03-14,20:30,2982.86,2988.01,2982.42,2987.79,1618
2025-03-14,20:45,2987.77,2988.54,2984.13,2984.13,2404
2025-03-16,22:00,2984.45,2990.34,2983.08,2989.63,1795
2025-03-16,22:15,2989.65,2990.38,2987.69,2988.32,535
2025-03-16,22:30,2988.33,2990.21,2987.02,2990.1,688
2025-03-16,22:45,2990.05,2990.58,2988.62,2989.01,942
2025-03-16,23:00,2989.02,2990.83,2988.22,2990.75,1288
2025-03-16,23:15,2990.74,2993.89,2990.71,2993.89,1749
2025-03-16,23:30,2993.88,2994.01,2991.31,2991.95,1485
2025-03-16,23:45,2991.96,2992.21,2989.5,2989.96,1698
2025-03-17,00:00,2989.98,2990.6,2988.19,2988.19,1981
2025-03-17,00:15,2988.2,2989.42,2986.29,2989.24,3425
2025-03-17,00:30,2989.25,2991.01,2988.39,2989.43,2104
2025-03-17,00:45,2989.43,2990.97,2988.45,2990.82,2050
2025-03-17,01:00,2990.82,2992.84,2988.58,2990.84,9174
2025-03-17,01:15,2990.84,2992.97,2989.45,2991.8,7160
2025-03-17,01:30,2991.81,2992.09,2990.27,2991.44,5099
2025-03-17,01:45,2991.41,2992.86,2990.61,2990.76,5058
2025-03-17,02:00,2990.75,2991.88,2988.99,2989.78,4291
2025-03-17,02:15,2989.78,2989.82,2988.24,2988.8,2468
2025-03-17,02:30,2988.8,2988.8,2987.0,2988.23,4373
2025-03-17,02:45,2988.22,2988.89,2986.97,2988.09,3366
2025-03-17,03:00,2988.1,2988.48,2986.15,2987.17,3006
2025-03-17,03:15,2987.18,2987.38,2985.99,2986.38,2840
2025-03-17,03:30,2986.38,2988.61,2985.21,2986.48,4113
2025-03-17,03:45,2986.47,2987.3,2986.06,2986.87,2536
2025-03-17,04:00,2986.87,2987.8,2985.44,2985.62,2743
2025-03-17,04:15,2985.63,2985.74,2983.51,2983.99,1869
2025-03-17,04:30,2983.99,2984.83,2983.35,2983.91,2446
2025-03-17,04:45,2983.91,2983.93,2982.36,2982.52,2386
2025-03-17,05:00,2982.54,2983.73,2982.14,2982.53,2075
2025-03-17,05:15,2982.53,2985.64,2982.53,2984.25,2470
2025-03-17,05:30,2984.25,2985.31,2983.11,2984.75,2795
2025-03-17,05:45,2984.75,2986.1,2984.41,2986.0,2806
2025-03-17,06:00,2986.01,2986.85,2985.31,2986.29,2263
2025-03-17,06:15,2986.28,2990.2,2986.02,2990.0,4751
2025-03-17,06:30,2990.0,2990.67,2988.13,2990.17,4032
2025-03-17,06:45,2990.17,2990.49,2988.82,2989.79,4154
2025-03-17,07:00,2989.78,2989.9,2988.23,2988.7,4742
2025-03-17,07:15,2988.7,2988.95,2987.26,2988.07,3179
2025-03-17,07:30,2988.09,2988.3,2986.36,2986.44,4891
2025-03-17,07:45,2986.44,2986.57,2983.99,2985.42,4671
2025-03-17,08:00,2985.43,2986.61,2984.37,2984.47,4022
2025-03-17,08:15,2984.46,2986.62,2983.01,2985.43,5281
2025-03-17,08:30,2985.43,2987.91,2984.86,2987.57,3912
2025-03-17,08:45,2987.56,2988.38,2986.21,2988.36,3182
2025-03-17,09:00,2988.38,2990.87,2987.56,2990.69,4067
2025-03-17,09:15,2990.69,2993.01,2990.42,2992.69,6416
2025-03-17,09:30,2992.69,2995.42,2991.7,2995.33,6682
2025-03-17,09:45,2995.32,2996.8,2994.65,2995.61,4798
2025-03-17,10:00,2995.61,2997.18,2995.6,2996.66,5825
2025-03-17,10:15,2996.66,2997.31,2995.28,2995.3,5055
2025-03-17,10:30,2995.3,2998.32,2994.7,2997.24,4157
2025-03-17,10:45,2997.23,2999.44,2997.1,2998.92,3884
2025-03-17,11:00,2998.91,3000.35,2998.83,3000.31,5156
2025-03-17,11:15,3000.31,3001.06,2999.48,3000.25,3139
2025-03-17,11:30,3000.26,3000.81,2997.67,3000.06,5157
2025-03-17,11:45,3000.05,3001.16,2996.47,2997.4,6095
2025-03-17,12:00,2997.41,2997.79,2989.82,2990.66,10702
2025-03-17,12:15,2990.68,2994.45,2984.98,2992.68,15700
2025-03-17,12:30,2992.69,2993.95,2989.62,2991.19,13507
2025-03-17,12:45,2991.18,2992.35,2984.7,2987.1,12422
2025-03-17,13:00,2987.11,2990.61,2985.95,2988.82,13472
2025-03-17,13:15,2988.83,2990.2,2986.33,2987.27,8145
2025-03-17,13:30,2987.22,2991.02,2986.11,2989.22,17076
2025-03-17,13:45,2989.24,2991.31,2987.12,2988.29,11622
2025-03-17,14:00,2988.23,2993.4,2987.06,2993.11,12865
2025-03-17,14:15,2993.1,2998.03,2992.73,2997.85,11216
2025-03-17,14:30,2997.85,3000.38,2996.14,2999.73,11237
2025-03-17,14:45,2999.72,3000.51,2998.13,2998.6,11105
2025-03-17,15:00,2998.6,2999.26,2994.48,2995.72,9601
2025-03-17,15:15,2995.73,2996.76,2992.87,2995.87,8193
2025-03-17,15:30,2995.87,2997.95,2994.35,2996.4,6958
2025-03-17,15:45,2996.41,2998.49,2996.06,2997.08,5951
2025-03-17,16:00,2997.09,2997.63,2994.5,2996.95,7495
2025-03-17,16:15,2996.97,2997.63,2994.99,2996.59,7380
2025-03-17,16:30,2996.6,2997.12,2992.94,2994.26,5872
2025-03-17,16:45,2994.26,2995.38,2993.5,2994.41,6491
2025-03-17,17:00,2994.42,2997.49,2994.42,2997.09,5819
2025-03-17,17:15,2997.1,2998.53,2997.01,2998.16,5491
2025-03-17,17:30,2998.15,2998.79,2997.69,2998.15,4504
2025-03-17,17:45,2998.14,2999.39,2997.65,2997.77,5109
2025-03-17,18:00,2997.76,2998.74,2996.56,2998.37,6482
2025-03-17,18:15,2998.37,3000.24,2998.34,2999.65,5909
2025-03-17,18:30,2999.64,3000.29,2998.76,2998.81,3973
2025-03-17,18:45,2998.81,3000.12,2998.42,2999.31,5172
2025-03-17,19:00,2999.31,2999.98,2998.23,2998.66,4165
2025-03-17,19:15,2998.67,3000.12,2998.46,2999.13,3738
2025-03-17,19:30,2999.13,3000.34,2997.62,2998.4,4875
2025-03-17,19:45,2998.4,3000.76,2998.4,3000.17,3726
2025-03-17,20:00,3000.17,3001.22,3000.09,3001.2,2407
2025-03-17,20:15,3001.21,3001.48,3000.44,3001.15,1311
2025-03-17,20:30,3001.11,3001.55,3000.92,3001.32,965
2025-03-17,20:45,3001.31,3001.82,3000.23,3000.43,1515
2025-03-17,22:00,3000.4,3001.66,3000.2,3000.27,375
2025-03-17,22:15,3000.31,3000.98,2999.88,2999.96,416
2025-03-17,22:30,2999.97,3000.67,2999.97,3000.11,197
2025-03-17,22:45,3000.11,3000.56,2999.91,3000.16,193
2025-03-17,23:00,3000.19,3001.17,2999.94,3000.88,596
2025-03-17,23:15,3000.89,3002.38,3000.82,3001.4,857
2025-03-17,23:30,3001.4,3002.76,3001.3,3002.31,1027
2025-03-17,23:45,3002.31,3002.32,2999.54,2999.75,1792
2025-03-18,00:00,2999.81,3002.19,2999.64,3000.78,2503
2025-03-18,00:15,3000.78,3002.87,2999.48,3002.23,2627
2025-03-18,00:30,3002.23,3003.47,3001.18,3001.7,2871
2025-03-18,00:45,3001.7,3001.74,2999.69,3001.49,2940
2025-03-18,01:00,3001.48,3001.73,2999.38,3001.28,7079
2025-03-18,01:15,3001.28,3004.87,3000.57,3004.15,8021
2025-03-18,01:30,3004.14,3005.1,3001.9,3004.16,6725
2025-03-18,01:45,3004.17,3008.41,3002.7,3005.64,6232
2025-03-18,02:00,3005.63,3006.45,3002.8,3005.98,6587
2025-03-18,02:15,3005.97,3007.61,3005.67,3006.74,3123
2025-03-18,02:30,3006.74,3007.8,3006.17,3007.12,3784
2025-03-18,02:45,3007.12,3012.11,3007.09,3010.85,5980
2025-03-18,03:00,3010.85,3013.41,3009.61,3013.28,4937
2025-03-18,03:15,3013.28,3015.01,3010.63,3012.74,7907
2025-03-18,03:30,3012.74,3012.74,3010.05,3010.51,4698
2025-03-18,03:45,3010.5,3012.45,3010.39,3011.38,2079
2025-03-18,04:00,3011.4,3012.27,3011.2,3011.91,1468
2025-03-18,04:15,3011.91,3013.62,3011.33,3013.57,2445
2025-03-18,04:30,3013.56,3014.98,3012.99,3013.94,3299
2025-03-18,04:45,3013.95,3017.02,3013.73,3014.44,4434
2025-03-18,05:00,3014.43,3014.78,3011.53,3011.83,3802
2025-03-18,05:15,3011.83,3011.96,3006.05,3007.42,5787
2025-03-18,05:30,3007.42,3013.53,3006.89,3013.36,6577
2025-03-18,05:45,3013.34,3014.08,3011.46,3011.92,4226
2025-03-18,06:00,3011.91,3017.18,3011.17,3015.19,6222
2025-03-18,06:15,3015.19,3016.14,3010.62,3011.79,6146
2025-03-18,06:30,3011.8,3013.68,3011.62,3013.56,3004
2025-03-18,06:45,3013.56,3017.57,3013.45,3015.62,6469
2025-03-18,07:00,3015.61,3018.55,3014.39,3018.15,5690
2025-03-18,07:15,3018.13,3018.85,3014.82,3016.78,5839
2025-03-18,07:30,3016.79,3018.34,3016.28,3017.9,4352
2025-03-18,07:45,3017.89,3017.95,3015.31,3016.39,4922
2025-03-18,08:00,3016.38,3019.64,3016.27,3019.58,8550
2025-03-18,08:15,3019.59,3025.39,3019.54,3024.38,7251
2025-03-18,08:30,3024.34,3027.17,3023.85,3026.64,7967
2025-03-18,08:45,3026.64,3027.21,3025.0,3026.58,4425
2025-03-18,09:00,3026.58,3028.45,3024.33,3024.52,6854
2025-03-18,09:15,3024.52,3025.4,3022.87,3023.11,5809
2025-03-18,09:30,3023.1,3023.62,3019.61,3021.32,7239
2025-03-18,09:45,3021.32,3022.27,3018.1,3020.13,6639
2025-03-18,10:00,3020.12,3025.09,3019.53,3025.07,7812
2025-03-18,10:15,3025.06,3025.68,3023.35,3023.98,5703
2025-03-18,10:30,3023.97,3024.71,3020.7,3023.3,6940
2025-03-18,10:45,3023.32,3025.37,3023.02,3023.91,5350
2025-03-18,11:00,3023.91,3024.7,3022.35,3022.38,4912
2025-03-18,11:15,3022.38,3026.15,3022.36,3024.47,5076
2025-03-18,11:30,3024.48,3029.46,3024.28,3027.79,4901
2025-03-18,11:45,3027.79,3027.79,3024.04,3026.78,5268
2025-03-18,12:00,3026.78,3031.08,3026.7,3030.06,9176
2025-03-18,12:15,3030.06,3031.34,3026.7,3028.5,10166
2025-03-18,12:30,3028.51,3034.61,3027.73,3033.54,9412
2025-03-18,12:45,3033.53,3035.71,3033.51,3034.26,6774
2025-03-18,13:00,3034.26,3036.56,3033.24,3034.48,11093
2025-03-18,13:15,3034.47,3037.51,3033.46,3035.48,8204
2025-03-18,13:30,3035.47,3038.21,3026.17,3027.77,21912
2025-03-18,13:45,3027.77,3037.6,3027.5,3033.19,18824
2025-03-18,14:00,3033.18,3033.19,3025.17,3025.87,17797
2025-03-18,14:15,3025.94,3029.69,3024.66,3029.06,15616
2025-03-18,14:30,3029.05,3030.82,3027.39,3028.58,13355
2025-03-18,14:45,3028.59,3030.47,3025.54,3027.83,12810
2025-03-18,15:00,3027.83,3029.41,3025.1,3028.94,13570
2025-03-18,15:15,3028.95,3032.26,3026.75,3031.39,10746
2025-03-18,15:30,3031.39,3031.93,3029.91,3031.73,11455
2025-03-18,15:45,3031.7,3032.47,3029.7,3031.66,7241
2025-03-18,16:00,3031.64,3033.25,3030.4,3033.1,7092
2025-03-18,16:15,3033.11,3035.49,3032.1,3035.33,7564
2025-03-18,16:30,3035.33,3036.6,3034.06,3035.3,8192
2025-03-18,16:45,3035.3,3036.88,3033.75,3035.94,6733
2025-03-18,17:00,3035.93,3036.22,3034.68,3034.68,8839
2025-03-18,17:15,3034.69,3035.07,3030.73,3032.72,10240
2025-03-18,17:30,3032.68,3032.86,3029.73,3032.34,9073
2025-03-18,17:45,3032.34,3033.4,3032.31,3032.54,5137
2025-03-18,18:00,3032.55,3033.36,3032.37,3033.28,4713
2025-03-18,18:15,3033.28,3033.36,3032.4,3033.27,3705
2025-03-18,18:30,3033.3,3036.25,3033.3,3035.36,4536
2025-03-18,18:45,3035.36,3036.15,3035.25,3035.76,4753
2025-03-18,19:00,3035.73,3036.74,3035.36,3036.52,3121
2025-03-18,19:15,3036.51,3037.89,3035.65,3037.1,4430
2025-03-18,19:30,3037.08,3037.74,3036.99,3037.09,4735
2025-03-18,19:45,3037.09,3037.43,3035.14,3035.51,6962
2025-03-18,20:00,3035.51,3035.9,3034.35,3034.82,1685
2025-03-18,20:15,3034.82,3035.0,3033.77,3034.62,1145
2025-03-18,20:30,3034.64,3035.04,3033.28,3033.8,1295
2025-03-18,20:45,3033.8,3034.67,3033.48,3034.21,1234
2025-03-18,22:00,3033.56,3034.21,3032.64,3032.68,394
2025-03-18,22:15,3032.88,3033.9,3032.64,3033.76,335
2025-03-18,22:30,3033.73,3034.07,3033.2,3033.24,273
2025-03-18,22:45,3033.29,3034.67,3033.29,3034.4,367
2025-03-18,23:00,3034.49,3035.06,3033.6,3033.6,1152
2025-03-18,23:15,3033.59,3033.67,3031.89,3032.44,1900
2025-03-18,23:30,3032.42,3033.65,3032.04,3033.61,844
2025-03-18,23:45,3033.62,3033.76,3031.48,3031.73,1221
2025-03-19,00:00,3031.74,3031.78,3030.5,3031.02,2603
2025-03-19,00:15,3031.01,3033.85,3030.51,3033.44,2219
2025-03-19,00:30,3033.45,3033.93,3032.12,3032.83,1398
2025-03-19,00:45,3032.83,3033.13,3031.26,3031.36,1170
2025-03-19,01:00,3031.35,3032.67,3029.14,3029.15,4445
2025-03-19,01:15,3029.14,3029.95,3028.02,3029.65,2049
2025-03-19,01:30,3029.65,3029.68,3027.63,3027.87,3126
2025-03-19,01:45,3027.88,3029.52,3027.31,3029.43,4393
2025-03-19,02:00,3029.42,3032.34,3028.97,3031.28,5459
2025-03-19,02:15,3031.27,3031.77,3029.7,3029.72,3240
2025-03-19,02:30,3029.71,3033.17,3029.6,3032.62,5984
2025-03-19,02:45,3032.6,3033.74,3032.38,3033.35,4181
2025-03-19,03:00,3033.36,3035.51,3032.23,3034.81,4152
2025-03-19,03:15,3034.8,3035.65,3034.01,3034.44,3376
2025-03-19,03:30,3034.45,3036.12,3033.93,3035.38,2901
2025-03-19,03:45,3035.38,3038.93,3035.33,3036.2,4909
2025-03-19,04:00,3036.19,3036.31,3034.18,3035.14,4063
2025-03-19,04:15,3035.13,3037.61,3034.9,3036.91,3208
2025-03-19,04:30,3036.92,3036.96,3035.57,3036.2,1822
2025-03-19,04:45,3036.24,3036.78,3034.81,3036.37,2681
2025-03-19,05:00,3036.38,3038.74,3036.38,3038.38,4308
2025-03-19,05:15,3038.37,3039.21,3037.07,3037.48,3223
2025-03-19,05:30,3037.48,3042.96,3037.13,3041.4,6763
2025-03-19,05:45,3041.43,3045.3,3041.36,3044.46,5573
2025-03-19,06:00,3044.47,3044.69,3036.89,3038.55,8668
2025-03-19,06:15,3038.53,3040.9,3034.45,3036.72,11010
2025-03-19,06:30,3036.7,3040.23,3034.55,3039.96,8172
2025-03-19,06:45,3039.98,3043.95,3039.77,3042.09,7866
2025-03-19,07:00,3042.0,3042.83,3039.27,3039.77,7625
2025-03-19,07:15,3039.77,3040.65,3037.87,3040.14,5737
2025-03-19,07:30,3040.15,3041.85,3038.27,3039.57,7808
2025-03-19,07:45,3039.55,3039.55,3035.5,3035.78,8354
2025-03-19,08:00,3035.79,3036.95,3031.55,3032.5,9655
2025-03-19,08:15,3032.48,3034.68,3032.06,3033.24,5903
2025-03-19,08:30,3033.23,3033.89,3027.17,3027.94,9101
2025-03-19,08:45,3027.95,3029.06,3024.66,3025.14,6674
2025-03-19,09:00,3025.12,3027.34,3022.72,3025.79,7805
2025-03-19,09:15,3025.79,3028.43,3025.55,3027.98,4782
2025-03-19,09:30,3027.97,3030.08,3027.46,3029.9,5418
2025-03-19,09:45,3029.9,3031.35,3029.1,3030.36,5103
2025-03-19,10:00,3030.37,3030.41,3028.32,3029.37,3619
2025-03-19,10:15,3029.36,3036.33,3029.36,3035.52,5486
2025-03-19,10:30,3035.52,3037.79,3034.17,3037.41,5050
2025-03-19,10:45,3037.42,3037.54,3033.78,3034.55,4736
2025-03-19,11:00,3034.54,3036.33,3033.72,3036.27,3478
2025-03-19,11:15,3036.28,3039.33,3035.5,3039.33,4287
2025-03-19,11:30,3039.33,3039.82,3037.85,3039.66,3953
2025-03-19,11:45,3039.67,3039.82,3038.17,3038.9,4137
2025-03-19,12:00,3038.9,3039.95,3038.0,3039.44,4654
2025-03-19,12:15,3039.45,3039.77,3036.93,3037.08,6446
2025-03-19,12:30,3037.08,3040.08,3036.28,3039.57,7826
2025-03-19,12:45,3039.58,3041.07,3036.98,3037.1,7568
2025-03-19,13:00,3037.11,3038.19,3034.34,3034.5,11861
2025-03-19,13:15,3034.5,3036.3,3033.01,3033.99,9762
2025-03-19,13:30,3033.98,3034.74,3027.6,3029.38,18530
2025-03-19,13:45,3029.39,3034.66,3027.97,3033.23,14029
2025-03-19,14:00,3033.21,3033.22,3027.01,3028.2,12349
2025-03-19,14:15,3028.2,3030.27,3025.84,3030.2,10752
2025-03-19,14:30,3030.2,3031.93,3028.01,3029.83,9803
2025-03-19,14:45,3029.84,3030.74,3026.68,3027.53,8904
2025-03-19,15:00,3027.53,3032.42,3026.78,3031.37,8755
2025-03-19,15:15,3031.38,3032.96,3029.91,3032.0,6199
2025-03-19,15:30,3031.99,3032.18,3029.39,3029.72,5835
2025-03-19,15:45,3029.72,3032.49,3029.72,3031.42,6361
2025-03-19,16:00,3031.42,3035.69,3031.29,3034.49,7524
2025-03-19,16:15,3034.5,3038.27,3034.45,3036.37,6836
2025-03-19,16:30,3036.34,3037.11,3034.03,3034.41,4953
2025-03-19,16:45,3034.41,3035.47,3031.3,3032.96,6408
2025-03-19,17:00,3032.97,3034.15,3031.5,3032.51,6237
2025-03-19,17:15,3032.5,3033.99,3031.06,3032.93,7175
2025-03-19,17:30,3032.94,3033.46,3029.85,3030.57,6538
2025-03-19,17:45,3030.58,3030.92,3029.36,3030.07,6342
2025-03-19,18:00,3030.01,3039.71,3029.21,3038.61,16621
2025-03-19,18:15,3038.61,3041.16,3036.7,3037.36,10362
2025-03-19,18:30,3037.34,3048.56,3037.29,3047.85,15203
2025-03-19,18:45,3047.88,3048.42,3042.36,3046.77,11169
2025-03-19,19:00,3046.8,3051.89,3045.91,3047.19,12299
2025-03-19,19:15,3047.2,3048.16,3040.92,3042.15,12224
2025-03-19,19:30,3042.14,3047.63,3041.98,3046.92,8565
2025-03-19,19:45,3046.94,3048.43,3045.8,3047.82,9780
2025-03-19,20:00,3047.82,3048.11,3044.44,3046.19,2793
2025-03-19,20:15,3046.19,3046.4,3045.33,3045.97,1850
2025-03-19,20:30,3045.97,3046.06,3044.09,3044.83,2109
2025-03-19,20:45,3044.81,3047.68,3044.67,3046.94,1598
2025-03-19,22:00,3047.47,3050.44,3046.27,3049.7,687
2025-03-19,22:15,3049.71,3050.16,3047.18,3049.1,804
2025-03-19,22:30,3049.11,3049.87,3048.69,3048.81,320
2025-03-19,22:45,3048.92,3050.29,3048.92,3050.13,260
2025-03-19,23:00,3050.14,3050.14,3048.73,3049.61,860
2025-03-19,23:15,3049.62,3050.46,3049.34,3050.16,958
2025-03-19,23:30,3050.17,3050.36,3049.05,3049.68,1174
2025-03-19,23:45,3049.69,3051.25,3049.63,3050.01,1151
2025-03-20,00:00,3050.01,3054.34,3050.01,3052.1,5061
2025-03-20,00:15,3052.1,3055.42,3050.74,3053.68,4764
2025-03-20,00:30,3053.69,3053.87,3050.99,3052.72,4877
2025-03-20,00:45,3052.71,3053.52,3051.39,3053.19,5158
2025-03-20,01:00,3053.18,3055.3,3050.31,3054.7,12871
2025-03-20,01:15,3054.71,3056.11,3053.32,3054.16,9733
2025-03-20,01:30,3054.18,3055.37,3052.43,3053.36,6956
2025-03-20,01:45,3053.37,3053.72,3049.33,3049.61,7559
2025-03-20,02:00,3049.6,3051.98,3048.36,3051.23,8641
2025-03-20,02:15,3051.23,3052.07,3050.35,3050.78,4773
2025-03-20,02:30,3050.78,3051.41,3046.94,3047.71,6727
2025-03-20,02:45,3047.71,3047.79,3044.98,3045.59,6551
2025-03-20,03:00,3045.58,3048.43,3045.38,3048.41,6667
2025-03-20,03:15,3048.42,3049.52,3047.33,3048.51,5527
2025-03-20,03:30,3048.5,3050.28,3048.13,3048.16,3375
2025-03-20,03:45,3048.16,3050.39,3047.99,3049.95,4128
2025-03-20,04:00,3049.96,3050.07,3048.14,3049.58,2485
2025-03-20,04:15,3049.58,3053.49,3049.14,3053.38,5799
2025-03-20,04:30,3053.41,3057.22,3053.26,3056.83,5430
2025-03-20,04:45,3056.83,3057.36,3052.11,3052.44,6054
2025-03-20,05:00,3052.42,3053.44,3050.76,3051.99,6386
2025-03-20,05:15,3052.0,3052.93,3046.82,3048.83,7799
2025-03-20,05:30,3048.83,3048.85,3044.9,3046.75,8593
2025-03-20,05:45,3046.74,3047.22,3044.86,3046.74,6791
2025-03-20,06:00,3046.73,3049.45,3045.6,3049.04,7311
2025-03-20,06:15,3049.05,3051.45,3048.52,3049.56,6327
2025-03-20,06:30,3049.55,3050.68,3045.69,3050.15,7184
2025-03-20,06:45,3050.15,3050.26,3048.48,3048.95,7620
2025-03-20,07:00,3048.92,3048.95,3045.08,3046.57,6747
2025-03-20,07:15,3046.58,3046.91,3044.25,3046.76,5987
2025-03-20,07:30,3046.77,3047.75,3044.6,3045.09,7507
2025-03-20,07:45,3045.08,3045.15,3041.74,3042.21,7996
2025-03-20,08:00,3042.21,3043.9,3040.44,3042.41,6659
2025-03-20,08:15,3042.44,3042.51,3038.57,3040.05,7898
2025-03-20,08:30,3040.03,3042.37,3039.64,3039.99,7080
2025-03-20,08:45,3039.99,3043.19,3038.95,3041.77,7624
2025-03-20,09:00,3041.77,3044.11,3040.9,3043.11,5983
2025-03-20,09:15,3043.1,3045.72,3043.1,3044.59,6650
2025-03-20,09:30,3044.59,3046.21,3043.94,3044.56,6266
2025-03-20,09:45,3044.56,3044.65,3040.56,3041.44,8223
2025-03-20,10:00,3041.45,3041.45,3034.19,3034.63,8546
2025-03-20,10:15,3034.63,3034.67,3030.03,3030.13,10945
2025-03-20,10:30,3030.12,3030.12,3025.64,3028.36,10726
2025-03-20,10:45,3028.35,3035.43,3028.19,3034.12,12353
2025-03-20,11:00,3034.12,3034.63,3029.8,3031.46,7985
2025-03-20,11:15,3031.47,3033.49,3029.28,3032.56,7079
2025-03-20,11:30,3032.56,3033.09,3029.35,3030.74,8959
2025-03-20,11:45,3030.74,3035.13,3030.48,3034.39,8707
2025-03-20,12:00,3034.39,3036.32,3033.35,3036.09,7867
2025-03-20,12:15,3036.09,3037.98,3035.0,3036.48,9781
2025-03-20,12:30,3036.5,3041.71,3035.55,3040.57,9989
2025-03-20,12:45,3040.56,3042.23,3039.69,3040.79,11064
2025-03-20,13:00,3040.79,3041.02,3031.7,3033.33,14013
2025-03-20,13:15,3033.34,3034.01,3029.94,3030.81,12420
2025-03-20,13:30,3030.81,3037.57,3030.14,3034.68,14049
2025-03-20,13:45,3034.68,3036.78,3031.67,3032.53,12598
2025-03-20,14:00,3032.48,3036.01,3030.59,3035.1,14976
2025-03-20,14:15,3035.09,3036.61,3031.73,3032.78,14476
2025-03-20,14:30,3032.78,3038.4,3032.08,3038.27,12029
2025-03-20,14:45,3038.27,3040.74,3036.37,3040.13,12567
2025-03-20,15:00,3040.12,3041.83,3037.6,3039.48,14679
2025-03-20,15:15,3039.48,3041.0,3038.21,3040.25,9327
2025-03-20,15:30,3040.25,3040.59,3037.57,3039.31,9351
2025-03-20,15:45,3039.29,3041.8,3039.25,3040.67,8710
2025-03-20,16:00,3040.67,3041.85,3038.95,3041.78,11486
2025-03-20,16:15,3041.78,3043.14,3038.36,3038.57,8657
2025-03-20,16:30,3038.58,3038.99,3033.91,3034.94,10169
2025-03-20,16:45,3034.94,3039.12,3034.91,3038.21,7417
2025-03-20,17:00,3038.18,3040.02,3036.04,3037.12,7451
2025-03-20,17:15,3037.13,3039.45,3034.73,3035.76,6577
2025-03-20,17:30,3035.75,3039.44,3035.52,3039.3,6565
2025-03-20,17:45,3039.3,3041.84,3038.51,3041.65,6148
2025-03-20,18:00,3041.66,3045.14,3041.01,3045.01,7647
2025-03-20,18:15,3045.01,3045.3,3042.88,3044.57,5627
2025-03-20,18:30,3044.57,3044.64,3040.89,3042.5,5720
2025-03-20,18:45,3042.49,3044.96,3042.35,3043.21,5182
2025-03-20,19:00,3043.21,3044.55,3043.16,3043.99,5534
2025-03-20,19:15,3043.99,3045.69,3043.51,3044.99,5236
2025-03-20,19:30,3045.0,3045.78,3044.41,3045.39,3977
2025-03-20,19:45,3045.41,3046.01,3044.57,3044.59,7099
2025-03-20,20:00,3044.59,3045.71,3044.59,3045.28,2292
2025-03-20,20:15,3045.27,3045.28,3044.24,3044.74,1337
2025-03-20,20:30,3044.75,3045.77,3044.56,3045.15,1747
2025-03-20,20:45,3045.17,3045.22,3044.05,3044.35,1282
2025-03-20,22:00,3044.27,3044.93,3043.71,3044.28,379
2025-03-20,22:15,3044.28,3044.81,3043.56,3044.24,191
2025-03-20,22:30,3044.26,3044.43,3043.91,3044.07,142
2025-03-20,22:45,3044.02,3045.99,3043.5,3045.73,244
2025-03-20,23:00,3045.72,3046.01,3044.91,3045.93,640
2025-03-20,23:15,3045.93,3045.93,3044.51,3044.55,588
2025-03-20,23:30,3044.54,3045.54,3044.31,3045.12,968
2025-03-20,23:45,3045.12,3046.63,3045.12,3046.35,1903
2025-03-21,00:00,3046.31,3047.36,3044.43,3044.54,2790
2025-03-21,00:15,3044.52,3044.53,3042.23,3043.68,2907
2025-03-21,00:30,3043.7,3044.65,3042.72,3043.64,1942
2025-03-21,00:45,3043.63,3043.73,3042.49,3042.78,3525
2025-03-21,01:00,3042.79,3044.51,3041.91,3042.6,6679
2025-03-21,01:15,3042.6,3043.81,3040.69,3042.04,4512
2025-03-21,01:30,3042.04,3043.23,3038.62,3038.65,6127
2025-03-21,01:45,3038.62,3039.01,3035.85,3035.88,9807
2025-03-21,02:00,3035.88,3036.94,3034.69,3035.44,7835
2025-03-21,02:15,3035.45,3035.65,3034.16,3034.98,4971
2025-03-21,02:30,3034.98,3035.31,3033.83,3034.39,5445
2025-03-21,02:45,3034.38,3035.77,3033.82,3034.65,4947
2025-03-21,03:00,3034.61,3034.61,3031.16,3031.63,6493
2025-03-21,03:15,3031.64,3032.27,3030.25,3030.54,5138
2025-03-21,03:30,3030.54,3031.74,3029.94,3030.78,4241
